family,id_clean,species,family_id,true_label,prediction,correct
C2H2,MDP0000131949,Malus_domestica,13,12,12,1
C2H2,Lus10014974,Linum_usitatissimum,13,12,12,1
C2H2,PEQU_24220,Phalaenopsis_equestris,13,12,12,1
C2H2,Csa11g083650.1,Camelina_sativa,13,12,12,1
C2H2,Pavir.5KG654100.1.p,Panicum_virgatum,13,12,0,0
C2H2,Itr_sc001181.1_g00008.1,Ipomoea_trifida,13,12,12,1
C2H2,SapurV1A.0055s0150.2.p,Salix_purpurea,13,12,12,1
C2H2,OB11G13590.1,Oryza_brachyantha,13,12,0,0
C2H2,Pavir.2NG472600.1.p,Panicum_virgatum,13,12,12,1
C2H2,Pp3c21_440V3.3.p,Physcomitrella_patens,13,12,0,0
C2H2,Bv6_130850_hfat.t1,Beta_vulgaris,13,12,12,1
C2H2,C.cajan_14036,Cajanus_cajan,13,12,12,1
C2H2,Peinf101Scf01733g02001.1,Petunia_inflata,13,12,12,1
C2H2,Niben101Scf00436g06007.1,Nicotiana_benthamiana,13,12,12,1
C2H2,AC149475.2_FGP005,Zea_mays,13,12,12,1
C2H2,CA06g24390,Capsicum_annuum,13,12,12,1
C2H2,cra_locus_384_iso_5,Catharanthus_roseus,13,12,12,1
C2H2,XP_010904556.1,Elaeis_guineensis,13,12,12,1
C2H2,XP_013610281.1,Brassica_oleracea,13,12,12,1
C2H2,Itr_sc000219.1_g00054.1,Ipomoea_trifida,13,12,12,1
C2H2,Kaladp0071s0229.4.p,Kalanchoe_laxiflora,13,12,0,0
C2H2,GRMZM2G170520_P01,Zea_mays,13,12,12,1
C2H2,GSMUA_AchrUn_randomP03030_001,Musa_acuminata,13,12,12,1
C2H2,LOC_Os01g62190.1,Oryza_sativa_subsp._japonica,13,12,12,1
C2H2,DCAR_017000,Daucus_carota,13,12,12,1
C2H2,Itr_sc000032.1_g00012.1,Ipomoea_trifida,13,12,12,1
C2H2,maker-scaffold07035-snap-gene-0.14-mRNA-1,Castanea_mollissima,13,12,12,1
C2H2,MDP0000552310,Malus_domestica,13,12,12,1
C2H2,PH01001048G0050,Phyllostachys_heterocycla,13,12,12,1
C2H2,EMT07919,Aegilops_tauschii,13,12,12,1
C2H2,Aqcoe3G306600.2.p,Aquilegia_coerulea,13,12,12,1
C2H2,AHYPO_010076-RA,Amaranthus_hypochondriacus,13,12,12,1
C2H2,MA_29238g0010,Picea_abies,13,12,12,1
C2H2,KHN12803.1,Glycine_soja,13,12,12,1
C2H2,Tp57577_TGAC_v2_mRNA3942,Trifolium_pratense,13,12,12,1
C2H2,Thhalv10015522m,Eutrema_salsugineum,13,12,12,1
C2H2,XP_010520361.1,Tarenaya_hassleriana,13,12,12,1
C2H2,EcC034365.10,Eucalyptus_camaldulensis,13,12,0,0
C2H2,GSBRNA2T00077349001,Brassica_napus,13,12,12,1
C2H2,Tp57577_TGAC_v2_mRNA1440,Trifolium_pratense,13,12,12,1
C2H2,Peaxi162Scf00325g00051.1,Petunia_axillaris,13,12,12,1
C2H2,evm.model.supercontig_53.160,Carica_papaya,13,12,12,1
C2H2,Potri.009G143700.1,Populus_trichocarpa,13,12,12,1
C2H2,NNU_024204-RA,Nelumbo_nucifera,13,12,0,0
C2H2,Bostr.13129s0367.1.p,Boechera_stricta,13,12,12,1
C2H2,XP_009759911.1,Nicotiana_sylvestris,13,12,12,1
C2H2,CCG009423.1,Populus_euphratica,13,12,0,0
C2H2,Vang01g02950.3,Vigna_angularis,13,12,12,1
C2H2,LPERR12G07400.1,Leersia_perrieri,13,12,12,1
C2H2,Lus10020923,Linum_usitatissimum,13,12,12,1
C2H2,NNU_020451-RA,Nelumbo_nucifera,13,12,12,1
C2H2,Gorai.009G288800.4,Gossypium_raimondii,13,12,12,1
C2H2,Sopen02g013980.1,Solanum_pennellii,13,12,0,0
C2H2,Gh_A07G1370,Gossypium_hirsutum,13,12,12,1
C2H2,XP_009103876.1,Brassica_rapa,13,12,0,0
C2H2,Kaladp0011s0708.1.p,Kalanchoe_laxiflora,13,12,12,1
C2H2,CA05g20280,Capsicum_annuum,13,12,0,0
C2H2,GSMUA_Achr4P01560_001,Musa_acuminata,13,12,12,1
C2H2,Zjn_sc00078.1.g03040.1.am.mk,Zoysia_japonica,13,12,12,1
C2H2,KN538746.1_FGP047,Oryza_longistaminata,13,12,12,1
C2H2,evm.model.supercontig_29.96,Carica_papaya,13,12,12,1
C2H2,Peaxi162Scf00327g00079.1,Petunia_axillaris,13,12,12,1
C2H2,Medtr3g008310.1,Medicago_truncatula,13,12,12,1
C2H2,Thhalv10020904m,Eutrema_salsugineum,13,12,12,1
C2H2,Gh_A02G0617,Gossypium_hirsutum,13,12,12,1
C2H2,XP_013583345.1,Brassica_oleracea,13,12,12,1
C2H2,Csa17g018620.1,Camelina_sativa,13,12,12,1
C2H2,AHYPO_021569-RA,Amaranthus_hypochondriacus,13,12,12,1
C2H2,Gh_D04G1096,Gossypium_hirsutum,13,12,12,1
C2H2,EcS663236.10,Eucalyptus_camaldulensis,13,12,12,1
C2H2,PGSC0003DMP400042745,Solanum_tuberosum,13,12,12,1
C2H2,Bv2_038430_ynft.t1,Beta_vulgaris,13,12,12,1
C2H2,EMT16206,Aegilops_tauschii,13,12,12,1
C2H2,Ote100265300021,Ocimum_tenuiflorum,13,12,12,1
C2H2,Pavir.6KG404500.3.p,Panicum_virgatum,13,12,12,1
C2H2,Sopim06g072360.0.1,Solanum_pimpinellifolium,13,12,12,1
C2H2,GRMZM2G455889_P01,Zea_mays,13,12,12,1
C2H2,Achn110521,Actinidia_chinensis,13,12,12,1
C2H2,DCAR_025415,Daucus_carota,13,12,12,1
C2H2,XP_010533285.1,Tarenaya_hassleriana,13,12,12,1
C2H2,Peinf101Scf00160g10002.1,Petunia_inflata,13,12,12,1
C2H2,Cotton_A_15377_BGI-A2_v1.0,Gossypium_arboreum,13,12,12,1
C2H2,Aradu.M33V1,Arachis_duranensis,13,12,12,1
C2H2,678337595,Utricularia_gibba,13,12,12,1
C2H2,Rsa1.0_05398.1_g00002.1,Raphanus_sativus,13,12,12,1
C2H2,XP_016513354.1,Nicotiana_tabacum,13,12,12,1
C2H2,Carubv10002897m,Capsella_rubella,13,12,12,1
C2H2,Solyc02g061660.1.1,Solanum_lycopersicum,13,12,12,1
C2H2,Pp3c10_3440V3.2.p,Physcomitrella_patens,13,12,12,1
C2H2,SapurV1A.0424s0240.1.p,Salix_purpurea,13,12,0,0
C2H2,SapurV1A.1951s0050.1.p,Salix_purpurea,13,12,12,1
C2H2,MELO3C010929P1,Cucumis_melo,13,12,12,1
C2H2,Glyma.11G214300.1.p,Glycine_max,13,12,12,1
C2H2,Traes_5BL_D53A846BE.1,Triticum_aestivum,13,12,12,1
C2H2,Eucgr.L01042.1.p,Eucalyptus_grandis,13,12,12,1
C2H2,Aradu.05H52,Arachis_duranensis,13,12,12,1
C2H2,Phvul.002G325100.1,Phaseolus_vulgaris,13,12,12,1
C2H2,676735110,Sisymbrium_irio,13,12,12,1
C2H2,Cucsa.306530.1,Cucumis_sativus,13,12,0,0
C2H2,Bradi3g01483.1.p,Brachypodium_distachyon,13,12,12,1
C2H2,Medtr1g067640.1,Medicago_truncatula,13,12,12,1
C2H2,Vradi08g21830.1,Vigna_radiata,13,12,0,0
C2H2,PH01000930G0570,Phyllostachys_heterocycla,13,12,12,1
C2H2,KHN43478.1,Glycine_soja,13,12,12,1
C2H2,LOC_Os07g39310.1,Oryza_sativa_subsp._japonica,13,12,12,1
C2H2,Araip.J4WHX,Arachis_ipaensis,13,12,12,1
C2H2,CCG022819.1,Populus_euphratica,13,12,12,1
C2H2,Carubv10016090m,Capsella_rubella,13,12,12,1
C2H2,XP_010914129.1,Elaeis_guineensis,13,12,12,1
C2H2,OGLUM05G19360.1,Oryza_glumaepatula,13,12,12,1
C2H2,Pp3c17_23930V3.2.p,Physcomitrella_patens,13,12,0,0
C2H2,Achn296901,Actinidia_chinensis,13,12,12,1
C2H2,CCG007802.1,Populus_euphratica,13,12,12,1
C2H2,Ote100274870011,Ocimum_tenuiflorum,13,12,12,1
C2H2,Potri.017G134800.1,Populus_trichocarpa,13,12,12,1
C2H2,HL.SW.v1.0.G026687.1,Humulus_lupulus,13,12,12,1
C2H2,Ahy007582,Arachis_hypogaea,13,12,0,0
C2H2,KHN07037.1,Glycine_soja,13,12,12,1
C2H2,Sevir.5G135800.5.p,Setaria_viridis,13,12,12,1
C2H2,Bostr.25993s0262.1.p,Boechera_stricta,13,12,12,1
C2H2,XP_010913168.1,Elaeis_guineensis,13,12,12,1
C2H2,KN538904.1_FGP013,Oryza_longistaminata,13,12,0,0
C2H2,Pahal.F00402.1,Panicum_hallii,13,12,0,0
C2H2,evm.model.supercontig_163.32,Carica_papaya,13,12,12,1
C2H2,PDK_30s755201g001,Phoenix_dactylifera,13,12,12,1
C2H2,ORGLA04G0015300.1,Oryza_glaberrima,13,12,12,1
C2H2,Sme2.5_04747.1_g00001.1,Solanum_melongena,13,12,0,0
C2H2,Glyma.04G033300.1.p,Glycine_max,13,12,12,1
C2H2,Bathy01g07040,Bathycoccus_prasinos,13,12,12,1
C2H2,Brast07G112400.1.p,Brachypodium_stacei,13,12,0,0
C2H2,Sme2.5_09817.1_g00003.1,Solanum_melongena,13,12,12,1
C2H2,Achn200711,Actinidia_chinensis,13,12,12,1
C2H2,Vradi03g02100.1,Vigna_radiata,13,12,12,1
C2H2,Lus10022080,Linum_usitatissimum,13,12,12,1
C2H2,XP_009141657.1,Brassica_rapa,13,12,12,1
C2H2,MELO3C021456P1,Cucumis_melo,13,12,12,1
C2H2,Brast07G238500.1.p,Brachypodium_stacei,13,12,12,1
C2H2,XP_013629217.1,Brassica_oleracea,13,12,0,0
C2H2,XP_016491454.1,Nicotiana_tabacum,13,12,12,1
C2H2,Cc02_g02700,Coffea_canephora,13,12,0,0
C2H2,Vang0004ss00650.1,Vigna_angularis,13,12,12,1
C2H2,GSBRNA2T00122233001,Brassica_napus,13,12,12,1
C2H2,Zmw_sc01255.1.g00230.1,Zoysia_matrella,13,12,12,1
C2H2,Csa01g001540.1,Camelina_sativa,13,12,12,1
C2H2,Pp3c2_20240V3.4.p,Physcomitrella_patens,13,12,12,1
C2H2,Pahal.E00663.1,Panicum_hallii,13,12,12,1
C2H2,Cotton_A_01466_BGI-A2_v1.0,Gossypium_arboreum,13,12,0,0
C2H2,Seita.4G217600.1.p,Setaria_italica,13,12,0,0
C2H2,XP_011097276.1,Sesamum_indicum,13,12,12,1
C2H2,KZV30587.1,Dorcoceras_hygrometricum,13,12,12,1
C2H2,PGSC0003DMP400038288,Solanum_tuberosum,13,12,12,1
C2H2,XP_009133521.1,Brassica_rapa,13,12,12,1
C2H2,Sopim05g054660.0.1,Solanum_pimpinellifolium,13,12,12,1
C2H2,Csa04g006540.1,Camelina_sativa,13,12,12,1
C2H2,PDK_30s686362g003,Phoenix_dactylifera,13,12,12,1
C2H2,FANhyb_rscf00000454.1.g00003.1,Fragaria_x_ananassa,13,12,0,0
C2H2,Sme2.5_00896.1_g00004.1,Solanum_melongena,13,12,0,0
C2H2,Tp5g12180,Thellungiella_parvula,13,12,12,1
C2H2,Do022385.1,Dichanthelium_oligosanthes,13,12,12,1
C2H2,MDP0000271744,Malus_domestica,13,12,12,1
C2H2,Thhalv10012447m,Eutrema_salsugineum,13,12,12,1
C2H2,XP_010554369.1,Tarenaya_hassleriana,13,12,12,1
C2H2,Gorai.006G104700.1,Gossypium_raimondii,13,12,12,1
C2H2,Aqcoe5G047300.4.p,Aquilegia_coerulea,13,12,12,1
C2H2,Kaladp0102s0006.1.p,Kalanchoe_laxiflora,13,12,12,1
C2H2,Sopim10g085560.0.1,Solanum_pimpinellifolium,13,12,12,1
C2H2,Tp57577_TGAC_v2_mRNA11928,Trifolium_pratense,13,12,12,1
C2H2,Zmw_sc03906.1.g00040.1,Zoysia_matrella,13,12,0,0
C2H2,orange1.1g014111m,Citrus_sinensis,13,12,12,1
C2H2,Pavir.6NG358100.1.p,Panicum_virgatum,13,12,12,1
C2H2,FANhyb_icon20701108_s.1.g00001.1,Fragaria_x_ananassa,13,12,0,0
C2H2,Pbr005568.1,Pyrus_bretschneideri,13,12,12,1
C2H2,MDP0000124187,Malus_domestica,13,12,12,1
C2H2,KHN38026.1,Glycine_soja,13,12,0,0
C2H2,OPUNC03G03660.1,Oryza_punctata,13,12,0,0
C2H2,Cagra.0807s0010.1.p,Capsella_grandiflora,13,12,0,0
C2H2,GSVIVT01019000001,Vitis_vinifera,13,12,12,1
C2H2,Peinf101Scf00930g04004.1,Petunia_inflata,13,12,12,1
C2H2,XP_011070586.1,Sesamum_indicum,13,12,12,1
C2H2,XP_009629864.1,Nicotiana_tomentosiformis,13,12,12,1
C2H2,Rsa1.0_03160.1_g00003.1,Raphanus_sativus,13,12,12,1
C2H2,WALNUT_00025120-RA,Juglans_regia,13,12,12,1
C2H2,CCG024597.1,Populus_euphratica,13,12,0,0
C2H2,MELO3C001929P1,Cucumis_melo,13,12,12,1
C2H2,Do007558.1,Dichanthelium_oligosanthes,13,12,12,1
C2H2,GRMZM2G023988_P02,Zea_mays,13,12,12,1
C2H2,GSVIVT01035905001,Vitis_vinifera,13,12,12,1
C2H2,NNU_004202-RA,Nelumbo_nucifera,13,12,12,1
C2H2,Ote100069500081,Ocimum_tenuiflorum,13,12,12,1
C2H2,TRIUR3_30490-P1,Triticum_urartu,13,12,12,1
C2H2,DCAR_029574,Daucus_carota,13,12,0,0
C2H2,Sof004703,Saccharum_officinarum,13,12,12,1
C2H2,C.cajan_15094,Cajanus_cajan,13,12,12,1
C2H2,PDK_30s745571g001,Phoenix_dactylifera,13,12,12,1
C2H2,GSBRNA2T00046647001,Brassica_napus,13,12,12,1
C2H2,Niben101Scf00111g03006.1,Nicotiana_benthamiana,13,12,12,1
C2H2,Rsa1.0_00538.1_g00010.1,Raphanus_sativus,13,12,0,0
C2H2,evm.model.supercontig_50.49,Carica_papaya,13,12,12,1
C2H2,WALNUT_00009281-RA,Juglans_regia,13,12,12,1
C2H2,Zmw_sc05604.1.g00100.1,Zoysia_matrella,13,12,12,1
C2H2,Bostr.7867s1430.1.p,Boechera_stricta,13,12,12,1
C2H2,Medtr3g065020.1,Medicago_truncatula,13,12,12,1
C2H2,Csa04g019740.1,Camelina_sativa,13,12,12,1
C2H2,PSME_00030087-RA,Pseudotsuga_menziesii,13,12,0,0
C2H2,LOC_Os01g09850.3,Oryza_sativa_subsp._japonica,13,12,12,1
C2H2,Neem_27114_f_1,Azadirachta_indica,13,12,12,1
C2H2,Phvul.003G008300.1,Phaseolus_vulgaris,13,12,12,1
C2H2,Gh_A01G2114,Gossypium_hirsutum,13,12,12,1
C2H2,Rsa1.0_09451.1_g00001.1,Raphanus_sativus,13,12,12,1
C2H2,Mapoly0088s0065.1.p,Marchantia_polymorpha,13,12,12,1
C2H2,KHN23143.1,Glycine_soja,13,12,12,1
C2H2,GSVIVT01025855001,Vitis_vinifera,13,12,12,1
C2H2,Migut.C01241.1.p,Mimulus_guttatus,13,12,12,1
C2H2,XP_010552553.1,Tarenaya_hassleriana,13,12,12,1
C2H2,Aan006209,Artemisia_annua,13,12,12,1
C2H2,462887101,Eragrostis_tef,13,12,12,1
C2H2,Vang10g00080.1,Vigna_angularis,13,12,12,1
C2H2,Sobic.002G197800.1.p,Sorghum_bicolor,13,12,0,0
C2H2,Bradi1g18370.30.p,Brachypodium_distachyon,13,12,12,1
C2H2,XP_010935405.1,Elaeis_guineensis,13,12,12,1
C2H2,Glyma.18G186000.1.p,Glycine_max,13,12,12,1
C2H2,PEQU_32783,Phalaenopsis_equestris,13,12,12,1
C2H2,Pavir.3KG202400.1.p,Panicum_virgatum,13,12,12,1
C2H2,MLOC_66027.1,Hordeum_vulgare,13,12,12,1
C2H2,GRMZM2G459540_P01,Zea_mays,13,12,12,1
C2H2,Cucsa.034450.1,Cucumis_sativus,13,12,0,0
C2H2,ORUFI03G40740.1,Oryza_rufipogon,13,12,12,1
C2H2,GSBRNA2T00077453001,Brassica_napus,13,12,12,1
C2H2,Brast01G352800.1.p,Brachypodium_stacei,13,12,12,1
C2H2,Gh_A09G1153,Gossypium_hirsutum,13,12,12,1
C2H2,Seita.9G357400.1.p,Setaria_italica,13,12,12,1
C2H2,RrC5691_p2,Raphanus_raphanistrum,13,12,12,1
C2H2,evm_27.model.AmTr_v1.0_scaffold05661.1,Amborella_trichopoda,13,12,0,0
C2H2,mrna00274.1-v1.0-hybrid,Fragaria_vesca,13,12,12,1
C2H2,EcC054060.10,Eucalyptus_camaldulensis,13,12,12,1
C2H2,Cotton_A_16553_BGI-A2_v1.0,Gossypium_arboreum,13,12,12,1
C2H2,Araip.L3N7F,Arachis_ipaensis,13,12,12,1
C2H2,678445833,Utricularia_gibba,13,12,12,1
C2H2,Zosma280g00080.1,Zostera_marina,13,12,12,1
C2H2,PDK_30s655061g002,Phoenix_dactylifera,13,12,12,1
C2H2,Pahal.A02228.2,Panicum_hallii,13,12,12,1
C2H2,Zpz_sc00785.1.g00110.1.am.mk,Zoysia_pacifica,13,12,12,1
C2H2,XP_010528396.1,Tarenaya_hassleriana,13,12,12,1
C2H2,NNU_021128-RA,Nelumbo_nucifera,13,12,12,1
C2H2,XP_009618827.1,Nicotiana_tomentosiformis,13,12,12,1
C2H2,GSBRNA2T00126135001,Brassica_napus,13,12,0,0
C2H2,GSBRNA2T00136387001,Brassica_napus,13,12,12,1
C2H2,MLOC_57109.2,Hordeum_vulgare,13,12,12,1
C2H2,XP_016454746.1,Nicotiana_tabacum,13,12,12,1
C2H2,model.Picochlorum_contig_16.g147.t1,Picochlorum_sp._SENEW3,13,12,12,1
C2H2,Rsa1.0_00060.1_g00037.1,Raphanus_sativus,13,12,12,1
C2H2,XP_013638956.1,Brassica_oleracea,13,12,12,1
C2H2,AA61G00437,Aethionema_arabicum,13,12,12,1
C2H2,Jcr4S11472.20,Jatropha_curcas,13,12,12,1
C2H2,DCAR_016296,Daucus_carota,13,12,12,1
C2H2,Glyma.06G033300.1.p,Glycine_max,13,12,12,1
C2H2,Vang01g18600.4,Vigna_angularis,13,12,12,1
C2H2,TRIUR3_12166-P1,Triticum_urartu,13,12,12,1
C2H2,AA62G00060,Aethionema_arabicum,13,12,0,0
C2H2,Csa08g044520.1,Camelina_sativa,13,12,12,1
C2H2,Medtr4g059870.1,Medicago_truncatula,13,12,12,1
C2H2,ONIVA08G10560.1,Oryza_nivara,13,12,0,0
C2H2,Sobic.007G153300.1.p,Sorghum_bicolor,13,12,12,1
C2H2,Zpz_sc00403.1.g00250.1.am.mk,Zoysia_pacifica,13,12,12,1
C2H2,Pavir.2KG426300.1.p,Panicum_virgatum,13,12,12,1
C2H2,462957325,Eragrostis_tef,13,12,12,1
C2H2,AHYPO_000547-RA,Amaranthus_hypochondriacus,13,12,12,1
C2H2,Bradi1g24140.1.p,Brachypodium_distachyon,13,12,12,1
C2H2,Gorai.013G023300.1,Gossypium_raimondii,13,12,0,0
C2H2,XP_009775672.1,Nicotiana_sylvestris,13,12,12,1
C2H2,evm.model.supercontig_190.30,Carica_papaya,13,12,12,1
C2H2,ORGLA04G0006300.1,Oryza_glaberrima,13,12,12,1
C2H2,OGLUM01G40530.1,Oryza_glumaepatula,13,12,12,1
C2H2,Gh_D12G0712,Gossypium_hirsutum,13,12,12,1
C2H2,Zpz_sc00901.1.g00130.1.sm.mkhc,Zoysia_pacifica,13,12,0,0
C2H2,Pbr032492.1,Pyrus_bretschneideri,13,12,12,1
C2H2,XP_004501032.1,Cicer_arietinum,13,12,12,1
C2H2,DCAR_005645,Daucus_carota,13,12,12,1
C2H2,XP_010110338.1,Morus_notabilis,13,12,12,1
C2H2,OGLUM01G44170.1,Oryza_glumaepatula,13,12,0,0
C2H2,Prupe.1G551600.4.p,Prunus_persica,13,12,12,1
C2H2,Itr_sc000924.1_g00007.1,Ipomoea_trifida,13,12,12,1
C2H2,Bostr.3640s0138.1.p,Boechera_stricta,13,12,0,0
C2H2,Rsa1.0_00180.1_g00022.1,Raphanus_sativus,13,12,0,0
C2H2,XP_016444423.1,Nicotiana_tabacum,13,12,12,1
C2H2,Migut.B00437.1.p,Mimulus_guttatus,13,12,12,1
C2H2,Traes_1AL_7A2072713.1,Triticum_aestivum,13,12,12,1
C2H2,Lus10003463,Linum_usitatissimum,13,12,12,1
C2H2,GSMUA_Achr6P24730_001,Musa_acuminata,13,12,12,1
C2H2,XP_008228288.1,Prunus_mume,13,12,12,1
C2H2,MLOC_65033.1,Hordeum_vulgare,13,12,12,1
C2H2,Gorai.002G152600.1,Gossypium_raimondii,13,12,12,1
C2H2,GRMZM2G134998_P01,Zea_mays,13,12,0,0
C2H2,CCG020698.1,Populus_euphratica,13,12,12,1
C2H2,Glyma.07G226800.1.p,Glycine_max,13,12,0,0
C2H2,OGLUM03G12700.1,Oryza_glumaepatula,13,12,12,1
C2H2,Lj0g3v0094349.2,Lotus_japonicus,13,12,12,1
C2H2,Sp_163300_egro.t1,Spinacia_oleracea,13,12,12,1
C2H2,462874681,Eragrostis_tef,13,12,12,1
C2H2,Achn390691,Actinidia_chinensis,13,12,12,1
C2H2,XP_010112022.1,Morus_notabilis,13,12,12,1
C2H2,GRMZM2G050939_P06,Zea_mays,13,12,12,1
C2H2,MLOC_4507.1,Hordeum_vulgare,13,12,12,1
C2H2,Seita.4G291500.1.p,Setaria_italica,13,12,12,1
C2H2,Pavir.4KG282300.2.p,Panicum_virgatum,13,12,12,1
C2H2,Sevir.1G265700.1.p,Setaria_viridis,13,12,12,1
C2H2,OGLUM08G19580.7,Oryza_glumaepatula,13,12,0,0
C2H2,GSMUA_Achr1P24150_001,Musa_acuminata,13,12,12,1
C2H2,Glyma.03G211700.1.p,Glycine_max,13,12,12,1
C2H2,Migut.O00837.1.p,Mimulus_guttatus,13,12,12,1
C2H2,Carubv10003484m,Capsella_rubella,13,12,12,1
C2H2,RrC11575_p1,Raphanus_raphanistrum,13,12,0,0
C2H2,NNU_010753-RA,Nelumbo_nucifera,13,12,12,1
C2H2,AA65G00358,Aethionema_arabicum,13,12,12,1
C2H2,Phvul.008G270400.2,Phaseolus_vulgaris,13,12,12,1
C2H2,Glyma.14G212000.3.p,Glycine_max,13,12,12,1
C2H2,AA8G00054,Aethionema_arabicum,13,12,12,1
C2H2,Oropetium_20150105_12312A,Oropetium_thomaeum,13,12,0,0
C2H2,XP_010530617.1,Tarenaya_hassleriana,13,12,12,1
C2H2,Gorai.001G175500.1,Gossypium_raimondii,13,12,12,1
C2H2,30143.m001177,Ricinus_communis,13,12,12,1
C2H2,RrC8653_p1,Raphanus_raphanistrum,13,12,12,1
C2H2,evm_27.model.AmTr_v1.0_scaffold00051.16,Amborella_trichopoda,13,12,12,1
C2H2,BGIOSGA017399-PA,Oryza_sativa_subsp._indica,13,12,12,1
C2H2,XP_010523418.1,Tarenaya_hassleriana,13,12,12,1
C2H2,FANhyb_icon00002697_a.1.g00001.1,Fragaria_x_ananassa,13,12,12,1
C2H2,XP_008240892.1,Prunus_mume,13,12,12,1
C2H2,GSBRNA2T00134249001,Brassica_napus,13,12,12,1
C2H2,462854956,Eragrostis_tef,13,12,0,0
C2H2,MLOC_58531.4,Hordeum_vulgare,13,12,12,1
C2H2,Pp3c17_17640V3.2.p,Physcomitrella_patens,13,12,12,1
C2H2,MLOC_51032.8,Hordeum_vulgare,13,12,12,1
C2H2,Vang1236s00010.1,Vigna_angularis,13,12,12,1
C2H2,OMERI03G03770.1,Oryza_meridionalis,13,12,12,1
C2H2,FANhyb_rscf00000772.1.g00005.1,Fragaria_x_ananassa,13,12,12,1
C2H2,KHN30811.1,Glycine_soja,13,12,12,1
C2H2,OPUNC02G25110.1,Oryza_punctata,13,12,12,1
C2H2,Niben101Ctg09569g00003.1,Nicotiana_benthamiana,13,12,12,1
C2H2,Pp3c13_23600V3.5.p,Physcomitrella_patens,13,12,12,1
C2H2,EcS521129.10,Eucalyptus_camaldulensis,13,12,12,1
C2H2,Prupe.1G034100.2.p,Prunus_persica,13,12,12,1
C2H2,Cotton_A_18399_BGI-A2_v1.0,Gossypium_arboreum,13,12,0,0
C2H2,Medtr1g112270.2,Medicago_truncatula,13,12,12,1
C2H2,evm.model.supercontig_51.84,Carica_papaya,13,12,12,1
C2H2,Ciclev10021224m,Citrus_clementina,13,12,12,1
C2H2,OPUNC09G18580.3,Oryza_punctata,13,12,12,1
C2H2,Potri.002G098200.1,Populus_trichocarpa,13,12,12,1
C2H2,XP_013594988.1,Brassica_oleracea,13,12,12,1
C2H2,PH01000478G0680,Phyllostachys_heterocycla,13,12,12,1
C2H2,GSBRNA2T00119730001,Brassica_napus,13,12,12,1
C2H2,Zosma94g00020.1,Zostera_marina,13,12,12,1
C2H2,Zosma18g00300.1,Zostera_marina,13,12,12,1
C2H2,Zjn_sc00056.1.g04390.1.sm.mk,Zoysia_japonica,13,12,12,1
C2H2,LOC_Os02g45054.1,Oryza_sativa_subsp._japonica,13,12,12,1
C2H2,Tp3g01110,Thellungiella_parvula,13,12,0,0
C2H2,AT1G34370.1,Arabidopsis_thaliana,13,12,12,1
C2H2,493215,Arabidopsis_lyrata,13,12,0,0
C2H2,ONIVA04G19260.1,Oryza_nivara,13,12,12,1
C2H2,Zpz_sc03258.1.g00060.1.sm.mkhc,Zoysia_pacifica,13,12,0,0
C2H2,Kalax.0174s0016.1.p,Kalanchoe_marnieriana,13,12,12,1
C2H2,678299172,Utricularia_gibba,13,12,12,1
C2H2,Gh_D05G0663,Gossypium_hirsutum,13,12,12,1
C2H2,EcC008749.10,Eucalyptus_camaldulensis,13,12,12,1
C2H2,Peaxi162Scf00411g00026.1,Petunia_axillaris,13,12,12,1
C2H2,LPERR12G04020.1,Leersia_perrieri,13,12,0,0
C2H2,ONIVA04G20460.1,Oryza_nivara,13,12,0,0
C2H2,PH01001442G0040,Phyllostachys_heterocycla,13,12,12,1
C2H2,Glyma.11G192600.1.p,Glycine_max,13,12,12,1
C2H2,OBART03G22030.1,Oryza_barthii,13,12,12,1
C2H2,MDP0000150879,Malus_domestica,13,12,12,1
C2H2,Spipo0G0146500,Spirodela_polyrhiza,13,12,12,1
C2H2,RrC2674_p4,Raphanus_raphanistrum,13,12,0,0
C2H2,OPUNC04G13100.1,Oryza_punctata,13,12,12,1
C2H2,evm.model.supercontig_48.112,Carica_papaya,13,12,12,1
C2H2,GSMUA_Achr4P32760_001,Musa_acuminata,13,12,0,0
C2H2,Brast05G133300.1.p,Brachypodium_stacei,13,12,12,1
C2H2,Solyc03g111590.2.1,Solanum_lycopersicum,13,12,12,1
C2H2,GSMUA_Achr6P24320_001,Musa_acuminata,13,12,0,0
C2H2,Zjn_sc00042.1.g00260.1.sm.mk,Zoysia_japonica,13,12,12,1
C2H2,PDK_30s826561g001,Phoenix_dactylifera,13,12,0,0
C2H2,evm.TU.contig_31438.1,Carica_papaya,13,12,12,1
C2H2,TRIUR3_31750-P1,Triticum_urartu,13,12,12,1
C2H2,Bradi1g68570.1.p,Brachypodium_distachyon,13,12,0,0
C2H2,NNU_000967-RA,Nelumbo_nucifera,13,12,0,0
C2H2,Traes_4DS_B63507774.1,Triticum_aestivum,13,12,12,1
C2H2,XP_011084433.1,Sesamum_indicum,13,12,12,1
C2H2,AT1G80730.1,Arabidopsis_thaliana,13,12,12,1
C2H2,DCAR_029665,Daucus_carota,13,12,12,1
C2H2,KHN34754.1,Glycine_soja,13,12,12,1
C2H2,Gh_D03G0157,Gossypium_hirsutum,13,12,12,1
C2H2,Zmw_sc01969.1.g00010.1,Zoysia_matrella,13,12,12,1
C2H2,DCAR_022515,Daucus_carota,13,12,12,1
C2H2,ORGLA06G0111100.1,Oryza_glaberrima,13,12,12,1
